ItemID,Sentiment,SentimentText
1047285,0, mccainblogette you held your own wish they gave you more time to talk about the issues surrounding our party 
1047286,1, mccann_ny re subway pizza how come the thought of a few hundred people breathing on your pie 
1047287,1, mccaro cool and when can i read it 
1047288,0, mccartd1 my coworkers might not appreciate that 
1047289,0, mccarthief i ll be gone most of today too
1047290,1, mccartneyboyd did you leave a blue umbrella in my car when we went to columbia if so thank you came in handy this morning 
1047291,0, mccartneylauren all my work days have been that long lately my days off involve sleeping all day just so i can recover from the week 
1047292,1, mccasey_1977 i m sooooo excited
1047293,0, mccatfly no not norman thats the name of mine and chealys water snail who died
1047294,1, mccatfly oh yes interesting
1047295,1, mccato haven t been to cr since 92 snorkeled in the aquarium last year so this year we re nostalgic amp will enjoy from the other side 
1047296,0, mccharm nah shaylie send me spam via myspace or someone hacked her 
1047297,0, mcchickie well i don t wanna be mean so i ll stop making fun of you for now gt gt 
1047298,0, mcclorypatrick i just saw you then i lost you haha
1047299,1, mccluksey you are so right about hadopi i d add sarkozy is worst than everything have a good day
1047300,0, mccmarianne lol i love u they still don t have the results looks like it will be tomorrow
1047301,1, mccmarianne mouth is better yep can eat a little now
1047302,1, mccombs1 so youre going to vote for slimey cameron i ve been reading up on green and in mep terms i think they ve done a good job 
1047303,1, mccordannalynne oh dear take some aspirins and take care of yourself xo 
1047304,1, mccordannalynne omg girl saw the pics frm ny ur hair is getting soo long looks great u looked amazing in the pics i saw lt 3 lt 3
1047305,0, mccrotchkey i m sorry that upset you so much
1047306,1, mccy you do realize tom fletcher from mcfly just posted basically the same thing twins 
1047307,1, mcdaydreamer at alberta ca 
1047308,1, mcdaydreamer haha really thats funny yea my friends are mad because they have never won before lol
1047309,0, mcdaydreamer ister and 6 year old brother 
1047310,0, mcddjj it s quot f1 timing application 2009 quot i want it though a little expensive 
1047311,1, mcdeezy i was important before you knew what important was son 
1047312,1, mcdeezy welp enjoy it while it lasts they won t let you into the 8th grade dances forever 
1047313,0, mcdgreg21 i missed it initially 
1047314,0, mcdimples mongrel 
1047315,1, mcdimples yes i saw your profile stated minogue enthusiast just made a guess on your attendance next week ha 
1047316,1, mcdlyse happy to see that nice pic enjoy the weekend 
1047317,0, mcdoeli07 i love buying music from itunes i miss my ipod
1047318,0, mcdoeli07 i m going crazy i think literally a friend is giving me her old shuffle to get me by 
1047319,1, mcdoogle what is that also facebook and last fm coming to xbox live
1047320,0, mcdosen forgot already 
1047321,0, mcdroll i commented on some of the art pics but forgot i changed my pw so they haven t twitted
1047322,0, mcduffchannel nah twitter one what do you see anything i tried to change it and all i see on my profile now is a in a box
1047323,1, mcevoy1rachael i lve him too and this song it s awsome lt 3
1047324,0, mcevoy1rachael we won t be able to watch it then so out of order x
1047325,1, mcewenrobbie oh yes the post op stiches are great excuse me i have to go toss up my breakfast now heal well think sprint 
1047326,1, mcewenrobbie you ve got to be there for the worlds in aus
1047327,1, mcfalvo the wise woman starts her morning off w a cup of yorkshire tea best in the world 
1047328,1, mcfan247 glitter she sings on it 
1047329,0, mcfan247 hey so sorry i missed you im good and how are you 
1047330,1, mcfan247 thank you baby god bless 
1047331,1, mcfanpire as it suits you best well talk about it later have a nice week in bordeaux i ll be thinkin bout you from 6th to 8th lt 3
1047332,1, mcfanpire you had an itw for a job hope you ll get it 
1047333,1, mcfattie i got it to work again phew i think i noe how to fix urs now
1047334,0, mcfc these links don t work for me what am i missing can you tell it s the closed season and anythhing city helps 
1047335,0, mcflo14 don t let ur hubby see that lol jk i want to buy the vip package but my hubby will be home on r amp r so we might not be in town
1047336,0, mcflo14 lmao i know i miss you too i feel like it s been forever already balls 
1047337,1, mcflo14 mac a hoe breakfast will be my lunch today
1047338,1, mcflo14 so we should get them for ks then 
1047339,0, mcflo14 we can be sad together babe no texas for me either
1047340,1, mcflo14 yesss i need some macballs nowwww joeymcintyre
1047341,0, mcfloor http twitpic com 7wt4w wow o o i need posters i havent got any poster from mcfly
1047342,1, mcfly_news ehm i m not sure actually surprise me xd i ll love it anyway 
1047343,1, mcfly_news of course he is x
1047344,1, mcfly_xx yeah i want to see it have you ever seen the movie quot the one missed call quot i never going to forget it scary 
1047345,0, mcfly4life yeah and them horny kitty and stuff keep folowing me
1047346,0, mcflyaddict same why send it 
1047347,1, mcflyaddiction haaaaaaaaaaaaaaaaaaaaaappy b day addiction obg por existir lt 3
1047348,1, mcflyaddiction happy fletcherday 
1047349,1, mcflyboards alrighttt thanks
1047350,1, mcflyboards he s over 30 000 now and tom felton is way behind 
1047351,0, mcflyboards when can i be unbanned d xx
1047352,1, mcflyboards yay go mcfly boardies
1047353,1, mcflyboards you re my knight in shining armour 
1047354,1, mcflyemma sureee emma just make people think that haha you love me just admit it xx
1047355,0, mcflyfan_katie o wow i m jealous none of them have ever replied to me x
1047356,1, mcflyfan_katie aah okay so what do i have to bring along 
1047357,0, mcflyfan_katie did u now tht its on dvd o i been tryin to find it for ages i saw smeone buy it at hmv but they gt the lst one xx
1047358,1, mcflyfan_katie hehe i m lookin forward to it the same as i did a short while ago dd i m also bored wbu xx
1047359,1, mcflyfan_katie listening to wonderful music i d like to have holidays now xx
1047360,1, mcflyfan_katie thanks x
1047361,1, mcflyfan_katie yea ave seen em twice you x
1047362,1, mcflyfan_katie yea same but thats what freinds are like lol mcflyforgermany
1047363,1, mcflyfan_katie yeah cool wats happening tomoz anything good or just college or what ever
1047364,0, mcflyfan_katie yeah only once want to see them again xxx
1047365,1, mcflyfan_katie yeah samee the new ones are going to amazing x
1047366,1, mcflyfan_katie yeahh that ll work l
1047367,1, mcflyfan11 mee to
1047368,0, mcflyfan1408 there priority aswel so will get in for defo aww wish i was going to see her 
1047369,1, mcflyfreak03 haha me too who s your favorite xoxo
1047370,0, mcflyfreakmelli i want him to reply
1047371,1, mcflyfreakmelli yep this day was amazin haha we re weird ddd
1047372,0, mcflyharry hii we miss you here in chile
1047373,0, mcflyharry reply me please love you so much just once love u more than everything brazil already miss mcfly â xx
1047374,1, mcflyharry barkerday help us with barkerday
1047375,1, mcflyharry lt 3
1047376,1, mcflyharry dannymcfly dougiemcfly tommcfly whem igo on bgt will you coach me pleaseeeee x
1047377,0, mcflyharry tommcfly dannymcfly dougiemcfly guys no updates miss u all xx
1047378,0, mcflyharry a big kiss hope you have enjoyed my country never i will forget the day that you come please reply me harry
1047379,0, mcflyharry are u ok with ur scratched face i worry u
1047380,0, mcflyharry can u say hi to me i feel lonely every1 else got a tweet 
1047381,0, mcflyharry can you say quot oi eu te amo quot pra mim 
1047382,1, mcflyharry come 2 venezuela amp play a couple of shows amp we ll show u our teeth amp wht we got underneath make us smile smile smile please 
1047383,0, mcflyharry dont quit your the best in my eyes dannys nothing on you aha 
1047384,0, mcflyharry freaking crazy fans reply meeeeeeee 1 lol funny but please reply me too i m from brazil too
1047385,1, mcflyharry good show guys we love youu soo much me and my friend of course â 
1047386,1, mcflyharry harry oh your strip show was amazing do you come back to amsterdam soon or to germany kisses xxxxxxxxx
1047387,0, mcflyharry harry please reply meeeeeee say hi fer pleeeeease it s important for me please baby
1047388,1, mcflyharry harry giggle sorry it was my idea don t blame willemijn15 you re awesome mcfly
1047389,0, mcflyharry harry says hi carol please i beg i beg i cry so much please please i love you so much answer me you ignore me 3
1047390,0, mcflyharry harry says hi carol please i beg i beg i cry so much please please i love you so much answer me you ignore me ahh
1047391,0, mcflyharry harry says hi carol pleaseeeeeeee i beg i beg i cry so much please please i love you so much answer me aah 10
1047392,0, mcflyharry harry says hi carol pleaseeeeeeee i beg i beg i cry so much please please i love you so much answer me aah 6
