ItemID,Sentiment,SentimentText
1042340,1, mattdavelewis can t wait to see you at supanova next month hope you enjoy australia
1042341,1, mattdavelewis dont let it get to you hugzzzzz xx
1042342,1, mattdavelewis good luck on the forfeit today keep it fun and safe yet exiting for us viewers hugzzzz xx
1042343,1, mattdavelewis hi i was just new here so i was not so much familiar hehehe 
1042344,1, mattdavelewis his sister in law is a teacher at her school his niece and nephew go to our school good old baz 
1042345,1, mattdavelewis hope you have fun 
1042346,0, mattdavelewis i don t understand cricket but i take it that ain t good
1042347,0, mattdavelewis i gurantee you re amazing aswell i wish i could ve come to the premiere thing today but i wasnt allowed please come t 
1042348,1, mattdavelewis i own the dvd and i highly agree xo christine
1042349,1, mattdavelewis love die hard so much
1042350,1, mattdavelewis oi i m from manchester you cheeky sod i ll forgive you though
1042351,1, mattdavelewis raiders of the lost ark is totally awesome 
1042352,0, mattdavelewis that makes me sad off to the riversie to watch man u the scum p cain boro wish me luck xx
1042353,1, mattdavelewis thunderstorms are awesome at least as long as nothing of my stuff gets broken
1042354,0, mattdavelewis u really like going to zoos and stuff like that dont you haha they close all out zoo s etc down in the winter
1042355,1, mattdavelewis why the hell are you sunbathing with your clothes on that is just going to look ridiculus when you undress lol xx
1042356,1, mattdavelewis yayyyy for the beatles they really are the best sings 
1042357,1, mattdavey2 me neither going 2 open another 
1042358,1, mattdavey2 told you 
1042359,1, mattdeanuk hi there hope you will have pleasant day
1042360,0, mattdearden cocodamal is my best friend laughing coughing sneezing and jogging are all banned for a few days
1042361,0, mattdearden i know the feeling 
1042362,0, mattdetails oh god not you too
1042363,1, mattdidier good luck at your interview today knock em dead 
1042364,1, mattdillon1983 your so uplifting you make everything seem so fantastic thats what i love bout you xox
1042365,0, mattdoc30 aye i love the brawn story and always rated button but mclaren s my team hate to see them doing so badly
1042366,1, mattdopamine ez matty long time no speak you back in oz now or still wandering around japan 
1042367,0, mattdowding sorry we have to hopefully first will bring it back bigger amp better in the future 
1042368,1, mattduplessis and its so liberating but i do miss the newsroom
1042369,1, mattduplessis i second you on that one
1042370,1, matteh17 and _anthonyjames drive me mad with their quot i am always right quot bickering love you though 
1042371,0, matteh17 bugger i knew i needed to watch something you never on msn anymore 
1042372,0, mattehww 830 are you going to flake on me
1042373,0, matteljojo coool well im bout to go to work now ttyl 
1042374,1, mattelsberry yup no cacti
1042375,0, matteo_monari nice well it defo ain t summer here weather sucks
1042376,1, matteohickey fantastic book congrats my sons mate is in birralee voices another mate of mine is a tenor and we know some ten tenors
1042377,0, matterlondon odd q but do you serve food in your establishment i always get to 3am and get ravenously hungry but can never find food
1042378,0, mattetti our sincere condolences
1042379,1, mattevans good times
1042380,0, mattewshawhere i cnt do twitter plz helpp
1042381,1, mattfarrugia need to go to the kitchin now to compare thinking some point next month this is turning out to be a summeroffood
1042382,1, mattfazzi can i make a special request that tbs goes to denny s after playing sunshine theatre in alb new mexico pleease 
1042383,1, mattfeelloved yes plz
1042384,1, mattfincham absolutely and timetables amp star trek 
1042385,1, mattfollowill haha hope u had a nice lazy day off yesterday and if the rain didn t stop then i hope it was the peaceful kind
1042386,1, mattford157 i hope scary mother does not twitter
1042387,1, mattforde be strong man i know you can do it xx
1042388,0, mattfraction pls avoid posting twitter ids of iranians might help regime blocking or finding them iran9 iranelection
1042389,0, mattfromseattle lame
1042390,1, mattfromseattle yeah it s over when the last of you drag yourselves out and we have kids so meltdowns are obee kaybee toys even 
1042391,1, mattg00d o gasp you changed your picture i like that new one though 
1042392,0, mattg00d come play the uk again especially sheffield more than 4 songs though please or lets re roll something on wow together
1042393,1, mattg00d good luck with that can t wait to hear it though
1042394,1, mattg00d hes still around hes on the discovery channel i believe
1042395,1, mattg00d hey listen 2 this u ga2 hear this by kid cudi day and night lyrics pretty cool song just wanted 2 share laterz roxanne
1042396,0, mattg00d i m not the only one then dude i m scared to sleep with my crazy dreams bahah
1042397,1, mattg00d not lame just nerdy its gonna be awesome 
1042398,0, mattg124 i honestly forget what that was in reply to faill 
1042399,1, mattg124 well thank you for being funny 
1042400,0, mattgall that article was terrifying 
1042401,1, mattgalloway thanks for the hook up with carlyrush and suggesting me again bro you rock 
1042402,1, mattgalloway what s up bro 
1042403,1, mattgarner i love auto tune the news too my favourite is the second one 
1042404,0, mattgarner o not the iphone i ll do anything to save it anything you want please just don t hurt it it s red case is already cracked
1042405,1, mattgarner haha what s up matt 
1042406,0, mattgarner sorry blame the phone me no means it
1042407,1, mattgemmell i just completed the demo this avo great fun i d give my right nut for a multiplayer version
1042408,1, mattgemmell not yet for me but i m spending more time in sl than l my sl partition is named redacted sic 
1042409,1, mattgemmell that s a classic the pool part
1042410,1, mattgemmell your be ok
1042411,1, mattglee dot want to give too much away but adams safe thanks god i hope he wins
1042412,1, mattgood hi matt im from bc living in sydney aus now for 6 5 yrs listening some of ur songs and wanted to say hi love ur work miss it
1042413,1, mattgoyer ahh i see thanks anyways 
1042414,1, mattgrabe on behalf of the chat we think you should turn audio back on
1042415,1, mattgrant just put some red shorts on and you ll look like in baywatch are you coming to nathan s leaving do next week 
1042416,1, mattgumbley thanks would be nice having you around maybe next time
1042417,1, mattgumbley there are quite a bit not as many though and they are nice but i rather stick to writing a normal rails app is faster
1042418,1, matthaaksman what no slumber party haha
1042419,0, matthardybrand told you it was storming here its not pretty outside
1042420,1, matthardybrand dude i was at work so i just found out you finally created this page now i ll have a good reason to mobile tweet p
1042421,1, matthardybrand enjoy your sleep 
1042422,0, matthardybrand good luck with the trip have a good one it will at least be better than being stuck in rainy old england today 
1042423,1, matthardybrand goodnight amp sweetdreams mr hardy 
1042424,1, matthardybrand have fun matt
1042425,1, matthardybrand hey matt you and jeff make the best team if you ask me
1042426,1, matthardybrand http s3b directupload net images 090606 h535yq3d jpg steaks so that to you 
1042427,1, matthardybrand i love carolina boys they are so sexy
1042428,0, matthardybrand i wish i could sweetheart but im stuck here in va no license or any way to get there or id make a short visit then come amp 
1042429,1, matthardybrand matt i think you are already obsessed with twitter 
1042430,0, matthardybrand nodq com is reporting that you have a torn abdominal muscle that is going to require surgery is so i hope ur well soon 
1042431,1, matthardybrand sweet dreams
1042432,1, matthardybrand try the stereophonics dakota
1042433,1, matthardybrand u are def the hottest wwe superstar
1042434,0, matthardybrand what is everyone saying about the supposed nude pics of matt striker hope he doesn t get in trouble
1042435,1, matthardybrand yeah and we are excited about that
1042436,0, matthartless i miss getting pho too i rarely get it anymore cause there s nobody that will go with me
1042437,1, matthartley ah it s cool the server only hiccuped for a few minutes 
1042438,0, matthazley but i still can t get it to work
1042439,0, matthew_andrew taxi firm
1042440,1, matthew_brazier how was the trip matt was going to go but had ï ½8 49 in my account lol x
1042441,1, matthew_day i put the hours in just couldn t get my weight down enough they wanted me at 7 stone house chores today 
1042442,0, matthew_day yeah at work
1042443,1, matthew_gilson i love the modfather that is paul weller this pic hangs in my kitchen http yfrog com 0qvhpj
1042444,1, matthew_goode you love the lakers and you are secretly ecstatic that they are champions i know this 
1042445,1, matthew_gowagon thanks
1042446,1, matthew_king ok well you should use his username when taking to him or it gets confusing 
